Time (s),% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Vertices,% Vertex Fetch Stall,Avg Preemption Delay,Fragment Instructions / Second,Fragments Shaded / Second,Textures / Fragment,Vertex Instructions / Second,Vertices Shaded / Second,app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
34.21,6.914573669433594,7.982782363891602,1.0872987508773804,0.3039828836917877,69.83644104003906,-1.0,2377960704.0,-1.0,-1.0,1124170.0,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,29046613901.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.23,6.914573669433594,7.982782363891602,1.0872987508773804,0.3039828836917877,69.83644104003906,-1.0,2377960704.0,-1.0,-1.0,1124170.0,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,23669705184.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.24,6.914573669433594,7.982782363891602,1.0872987508773804,0.3039828836917877,69.83644104003906,-1.0,2377960704.0,-1.0,-1.0,1124170.0,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,29067214189.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.27,7.059816837310791,8.04183292388916,1.1196537017822266,0.296918123960495,73.03056335449219,-1.0,2261473792.0,-1.0,-1.0,1112993.375,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,29067214189.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.29,7.059816837310791,8.04183292388916,1.1196537017822266,0.296918123960495,73.03056335449219,-1.0,2261473792.0,-1.0,-1.0,1112993.375,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,23705718109.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.31,7.059816837310791,8.04183292388916,1.1196537017822266,0.296918123960495,73.03056335449219,-1.0,2261473792.0,-1.0,-1.0,1112993.375,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,27936299549.5,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.32,7.059816837310791,8.04183292388916,1.1196537017822266,0.296918123960495,73.03056335449219,-1.0,2261473792.0,-1.0,-1.0,1112993.375,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,25247063800.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.35,7.059816837310791,8.04183292388916,1.1196537017822266,0.296918123960495,73.03056335449219,-1.0,2261473792.0,-1.0,-1.0,1112993.375,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,29131311087.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.36,7.059816837310791,8.04183292388916,1.1196537017822266,0.296918123960495,73.03056335449219,-1.0,2261473792.0,-1.0,-1.0,1112993.375,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,26787406233.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.37,7.079331874847412,7.960974216461182,1.1336413621902466,0.3185714483261108,61.44053268432617,-1.0,2349745408.0,-1.0,-1.0,1157527.125,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,26787406233.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.38,7.079331874847412,7.960974216461182,1.1336413621902466,0.3185714483261108,61.44053268432617,-1.0,2349745408.0,-1.0,-1.0,1157527.125,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,26446605799.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.41,7.079331874847412,7.960974216461182,1.1336413621902466,0.3185714483261108,61.44053268432617,-1.0,2349745408.0,-1.0,-1.0,1157527.125,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,29174235323.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.42,7.079331874847412,7.960974216461182,1.1336413621902466,0.3185714483261108,61.44053268432617,-1.0,2349745408.0,-1.0,-1.0,1157527.125,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,26808598272.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.44,7.079331874847412,7.960974216461182,1.1336413621902466,0.3185714483261108,61.44053268432617,-1.0,2349745408.0,-1.0,-1.0,1157527.125,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,26479309337.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.45,7.079331874847412,7.960974216461182,1.1336413621902466,0.3185714483261108,61.44053268432617,-1.0,2349745408.0,-1.0,-1.0,1157527.125,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,26815323278.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.46,7.079331874847412,7.960974216461182,1.1336413621902466,0.3185714483261108,61.44053268432617,-1.0,2349745408.0,-1.0,-1.0,1157527.125,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,26822700828.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.47,7.542437553405762,8.069799423217773,1.1487234830856323,0.3105004727840423,61.512821197509766,-1.0,2355504128.0,-1.0,-1.0,1207150.25,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,26822700828.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.48,7.542437553405762,8.069799423217773,1.1487234830856323,0.3105004727840423,61.512821197509766,-1.0,2355504128.0,-1.0,-1.0,1207150.25,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,26830507271.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.49,7.542437553405762,8.069799423217773,1.1487234830856323,0.3105004727840423,61.512821197509766,-1.0,2355504128.0,-1.0,-1.0,1207150.25,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,28027883513.5,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.5,7.542437553405762,8.069799423217773,1.1487234830856323,0.3105004727840423,61.512821197509766,-1.0,2355504128.0,-1.0,-1.0,1207150.25,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,25316531784.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.53,7.542437553405762,8.069799423217773,1.1487234830856323,0.3105004727840423,61.512821197509766,-1.0,2355504128.0,-1.0,-1.0,1207150.25,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,23832608102.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.57,6.981256008148193,7.991116523742676,1.077337622642517,0.3026900589466095,56.83120346069336,-1.0,2398222848.0,-1.0,-1.0,1123190.375,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,29289098539.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.59,6.981256008148193,7.991116523742676,1.077337622642517,0.3026900589466095,56.83120346069336,-1.0,2398222848.0,-1.0,-1.0,1123190.375,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,23852875878.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.6,6.981256008148193,7.991116523742676,1.077337622642517,0.3026900589466095,56.83120346069336,-1.0,2398222848.0,-1.0,-1.0,1123190.375,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,29308480919.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.63,6.981256008148193,7.991116523742676,1.077337622642517,0.3026900589466095,56.83120346069336,-1.0,2398222848.0,-1.0,-1.0,1123190.375,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,26919721585.5,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.64,6.981256008148193,7.991116523742676,1.077337622642517,0.3026900589466095,56.83120346069336,-1.0,2398222848.0,-1.0,-1.0,1123190.375,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,25403795958.5,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.66,6.981256008148193,7.991116523742676,1.077337622642517,0.3026900589466095,56.83120346069336,-1.0,2398222848.0,-1.0,-1.0,1123190.375,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,28136593558.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.67,7.114604473114014,8.043313980102539,1.1198519468307495,0.3089685440063476,68.40463256835938,-1.0,2263220736.0,-1.0,-1.0,1109677.125,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,28136593558.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.68,7.114604473114014,8.043313980102539,1.1198519468307495,0.3089685440063476,68.40463256835938,-1.0,2263220736.0,-1.0,-1.0,1109677.125,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,26953618011.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.7,7.114604473114014,8.043313980102539,1.1198519468307495,0.3089685440063476,68.40463256835938,-1.0,2263220736.0,-1.0,-1.0,1109677.125,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,29354022937.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.73,7.114604473114014,8.043313980102539,1.1198519468307495,0.3089685440063476,68.40463256835938,-1.0,2263220736.0,-1.0,-1.0,1109677.125,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,26963557904.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.74,7.114604473114014,8.043313980102539,1.1198519468307495,0.3089685440063476,68.40463256835938,-1.0,2263220736.0,-1.0,-1.0,1109677.125,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3165.0,29380065747.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.75,7.114604473114014,8.043313980102539,1.1198519468307495,0.3089685440063476,68.40463256835938,-1.0,2263220736.0,-1.0,-1.0,1109677.125,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3165.0,26970971556.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.76,7.114604473114014,8.043313980102539,1.1198519468307495,0.3089685440063476,68.40463256835938,-1.0,2263220736.0,-1.0,-1.0,1109677.125,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3165.0,23916535034.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.77,6.911983966827393,8.015047073364258,1.1022194623947144,0.2935589253902435,68.78656768798828,-1.0,2325854720.0,-1.0,-1.0,1113225.875,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3165.0,23916535034.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.78,6.911983966827393,8.015047073364258,1.1022194623947144,0.2935589253902435,68.78656768798828,-1.0,2325854720.0,-1.0,-1.0,1113225.875,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3165.0,26977915759.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.81,6.911983966827393,8.015047073364258,1.1022194623947144,0.2935589253902435,68.78656768798828,-1.0,2325854720.0,-1.0,-1.0,1113225.875,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3165.0,28205419569.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.82,6.911983966827393,8.015047073364258,1.1022194623947144,0.2935589253902435,68.78656768798828,-1.0,2325854720.0,-1.0,-1.0,1113225.875,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3165.0,26989442536.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.84,6.911983966827393,8.015047073364258,1.1022194623947144,0.2935589253902435,68.78656768798828,-1.0,2325854720.0,-1.0,-1.0,1113225.875,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3165.0,28221258679.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.85,6.911983966827393,8.015047073364258,1.1022194623947144,0.2935589253902435,68.78656768798828,-1.0,2325854720.0,-1.0,-1.0,1113225.875,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3165.0,27000968226.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.87,7.614606857299805,8.06210994720459,1.162453293800354,0.3256140649318695,57.95724105834961,-1.0,2346668288.0,-1.0,-1.0,1203887.0,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3165.0,27000968226.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.88,7.614606857299805,8.06210994720459,1.162453293800354,0.3256140649318695,57.95724105834961,-1.0,2346668288.0,-1.0,-1.0,1203887.0,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3165.0,29470936887.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.89,7.614606857299805,8.06210994720459,1.162453293800354,0.3256140649318695,57.95724105834961,-1.0,2346668288.0,-1.0,-1.0,1203887.0,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3165.0,27014347634.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.92,7.614606857299805,8.06210994720459,1.162453293800354,0.3256140649318695,57.95724105834961,-1.0,2346668288.0,-1.0,-1.0,1203887.0,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3165.0,23974997356.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.95,7.614606857299805,8.06210994720459,1.162453293800354,0.3256140649318695,57.95724105834961,-1.0,2346668288.0,-1.0,-1.0,1203887.0,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3165.0,23987505778.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.96,7.614606857299805,8.06210994720459,1.162453293800354,0.3256140649318695,57.95724105834961,-1.0,2346668288.0,-1.0,-1.0,1203887.0,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3165.0,28280182583.5,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.97,7.136914253234863,8.022363662719727,1.1116552352905271,0.3176275193691253,76.69379425048828,-1.0,2387636224.0,-1.0,-1.0,1158982.125,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3165.0,28280182583.5,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.98,7.136914253234863,8.022363662719727,1.1116552352905271,0.3176275193691253,76.69379425048828,-1.0,2387636224.0,-1.0,-1.0,1158982.125,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3165.0,23997698614.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
34.99,7.136914253234863,8.022363662719727,1.1116552352905271,0.3176275193691253,76.69379425048828,-1.0,2387636224.0,-1.0,-1.0,1158982.125,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3165.0,28293485023.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
35.0,7.136914253234863,8.022363662719727,1.1116552352905271,0.3176275193691253,76.69379425048828,-1.0,2387636224.0,-1.0,-1.0,1158982.125,8.156675338745117,104.0,2.0,6330.0,1.0,22.742305755615234,3165.0,27049013090.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
35.01,7.136914253234863,8.022363662719727,1.1116552352905271,0.3176275193691253,76.69379425048828,-1.0,2387636224.0,-1.0,-1.0,1158982.125,8.156675338745117,104.0,2.0,6330.0,1.0,22.742305755615234,3165.0,24010060060.0,1651.0,3.0,55.0,56.0,55.0,24.0,30.0,23.0,72.0,456.0,2.0,78.35922837257385,2736.0,1.0,71.0,2.1700332164764404
35.02,7.136914253234863,8.022363662719727,1.1116552352905271,0.3176275193691253,76.69379425048828,-1.0,2387636224.0,-1.0,-1.0,1158982.125,8.182825088500977,533.0,78.0,13274.0,2.0,35.62847900390625,3165.0,28309706283.5,1651.0,3.0,53.0,55.0,57.0,22.0,30.0,26.0,72.0,456.0,2.0,78.45061421394348,2736.0,1.0,71.0,2.1698107719421387
35.04,7.136914253234863,8.022363662719727,1.1116552352905271,0.3176275193691253,76.69379425048828,-1.0,2387636224.0,-1.0,-1.0,1158982.125,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,29582240669.0,1651.0,3.0,53.0,55.0,57.0,22.0,30.0,26.0,72.0,456.0,2.0,78.45061421394348,2736.0,1.0,71.0,2.1698107719421387
35.06,7.136914253234863,8.022363662719727,1.1116552352905271,0.3176275193691253,76.69379425048828,-1.0,2387636224.0,-1.0,-1.0,1158982.125,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,27071638145.0,1651.0,3.0,53.0,55.0,57.0,22.0,30.0,26.0,72.0,456.0,2.0,78.45061421394348,2736.0,1.0,71.0,2.1698107719421387
35.07,6.976684093475342,8.068851470947266,1.117524266242981,0.3051173388957977,66.23761749267578,-1.0,2293004544.0,-1.0,-1.0,1113618.5,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,27080631986.0,1651.0,3.0,53.0,55.0,57.0,22.0,30.0,26.0,72.0,456.0,2.0,78.45061421394348,2736.0,1.0,71.0,2.1698107719421387
35.09,6.976684093475342,8.068851470947266,1.117524266242981,0.3051173388957977,66.23761749267578,-1.0,2293004544.0,-1.0,-1.0,1113618.5,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,28345863030.5,1651.0,3.0,53.0,55.0,57.0,22.0,30.0,26.0,72.0,456.0,2.0,78.45061421394348,2736.0,1.0,71.0,2.1698107719421387
35.1,6.976684093475342,8.068851470947266,1.117524266242981,0.3051173388957977,66.23761749267578,-1.0,2293004544.0,-1.0,-1.0,1113618.5,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,25571556942.5,1651.0,3.0,53.0,55.0,57.0,22.0,30.0,26.0,72.0,456.0,2.0,78.45061421394348,2736.0,1.0,71.0,2.1698107719421387
35.14,6.976684093475342,8.068851470947266,1.117524266242981,0.3051173388957977,66.23761749267578,-1.0,2293004544.0,-1.0,-1.0,1113618.5,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,27125856055.0,1651.0,3.0,53.0,55.0,57.0,22.0,30.0,26.0,72.0,456.0,2.0,78.45061421394348,2736.0,1.0,71.0,2.1698107719421387
35.16,6.976684093475342,8.068851470947266,1.117524266242981,0.3051173388957977,66.23761749267578,-1.0,2293004544.0,-1.0,-1.0,1113618.5,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,27136191026.0,1651.0,3.0,53.0,55.0,57.0,22.0,30.0,26.0,72.0,456.0,2.0,78.45061421394348,2736.0,1.0,71.0,2.1698107719421387
35.17,7.102644920349121,8.04851245880127,1.1153981685638428,0.3133647739887237,62.42522811889648,-1.0,2290022400.0,-1.0,-1.0,1113171.25,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,28385123822.0,1651.0,3.0,53.0,55.0,57.0,22.0,30.0,26.0,72.0,456.0,2.0,78.45061421394348,2736.0,1.0,71.0,2.1698107719421387
35.2,7.102644920349121,8.04851245880127,1.1153981685638428,0.3133647739887237,62.42522811889648,-1.0,2290022400.0,-1.0,-1.0,1113171.25,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,27157799472.0,1651.0,3.0,53.0,55.0,57.0,22.0,30.0,26.0,72.0,456.0,2.0,78.45061421394348,2736.0,1.0,71.0,2.1698107719421387
35.21,7.102644920349121,8.04851245880127,1.1153981685638428,0.3133647739887237,62.42522811889648,-1.0,2290022400.0,-1.0,-1.0,1113171.25,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,27167917189.0,1651.0,3.0,53.0,55.0,57.0,22.0,30.0,26.0,72.0,456.0,2.0,78.45061421394348,2736.0,1.0,71.0,2.1698107719421387
35.22,7.102644920349121,8.04851245880127,1.1153981685638428,0.3133647739887237,62.42522811889648,-1.0,2290022400.0,-1.0,-1.0,1113171.25,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,27177499345.0,1651.0,3.0,53.0,55.0,57.0,22.0,30.0,26.0,72.0,456.0,2.0,78.45061421394348,2736.0,1.0,71.0,2.1698107719421387
35.24,7.102644920349121,8.04851245880127,1.1153981685638428,0.3133647739887237,62.42522811889648,-1.0,2290022400.0,-1.0,-1.0,1113171.25,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,25636644382.5,1651.0,3.0,53.0,55.0,57.0,22.0,30.0,26.0,72.0,456.0,2.0,78.45061421394348,2736.0,1.0,71.0,2.1698107719421387
35.27,7.208908081054687,8.062764167785645,1.141382336616516,0.3232598602771759,68.63992309570312,-1.0,2336302592.0,-1.0,-1.0,1184815.875,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,25650183272.5,1651.0,3.0,53.0,55.0,57.0,22.0,30.0,26.0,72.0,456.0,2.0,78.45061421394348,2736.0,1.0,71.0,2.1698107719421387
35.28,7.208908081054687,8.062764167785645,1.141382336616516,0.3232598602771759,68.63992309570312,-1.0,2336302592.0,-1.0,-1.0,1184815.875,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,27206267499.0,1651.0,3.0,53.0,55.0,57.0,22.0,30.0,26.0,72.0,456.0,2.0,78.45061421394348,2736.0,1.0,71.0,2.1698107719421387
35.29,7.208908081054687,8.062764167785645,1.141382336616516,0.3232598602771759,68.63992309570312,-1.0,2336302592.0,-1.0,-1.0,1184815.875,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,24119456066.0,1651.0,3.0,53.0,55.0,57.0,22.0,30.0,26.0,72.0,456.0,2.0,78.45061421394348,2736.0,1.0,71.0,2.1698107719421387
35.3,7.208908081054687,8.062764167785645,1.141382336616516,0.3232598602771759,68.63992309570312,-1.0,2336302592.0,-1.0,-1.0,1184815.875,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,29663332415.0,1651.0,3.0,53.0,55.0,57.0,22.0,30.0,26.0,72.0,456.0,2.0,78.45061421394348,2736.0,1.0,71.0,2.1698107719421387
35.31,7.208908081054687,8.062764167785645,1.141382336616516,0.3232598602771759,68.63992309570312,-1.0,2336302592.0,-1.0,-1.0,1184815.875,1.0206491947174072,1070.0,461.0,12233.0,2.0,7.190325736999512,3165.0,27214546296.0,1651.0,3.0,53.0,55.0,57.0,22.0,30.0,26.0,72.0,456.0,2.0,78.45061421394348,2736.0,1.0,71.0,2.1698107719421387
