Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
8.79,67.9178237915039,32.08217239379883,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,19.31241798400879,31.73602867126465,79.65408325195312,17.853092193603516,96.1530303955078,3.846965789794922,0.5761661529541016,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,6.697292804718018,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,159392710656.0,1874649344.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1494872570037842,0.365209766796657,1103110272.0,63910603.428571425,8825880.0,1437024640.0,0.2976715564727783,1155.0,451.0,12253.0,2.0,39.76842498779297,2790.0,1920.0,4.0,91.0,88.0,90.0,90.0,84.0,89.0,90.0,545.0,2.0,36.01423799991608,2736.0,5.0,3.380439758300781
8.89,67.91790771484375,32.08209609985352,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,19.497478485107425,31.74950218200684,79.65408325195312,17.853092193603516,96.1651840209961,3.834815979003906,0.5414538979530334,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,6.035765647888184,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,159373557760.0,1874423552.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1494901180267334,0.365209766796657,1102937984.0,63910603.428571425,8824579.0,1437024640.0,0.2976715564727783,1155.0,451.0,12253.0,2.0,39.76842498779297,2790.0,1920.0,4.0,91.0,88.0,90.0,90.0,84.0,89.0,90.0,545.0,2.0,36.01423799991608,2736.0,5.0,3.380439758300781
8.99,67.94087219238281,32.05913162231445,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,19.23703384399414,32.4809684753418,79.65408325195312,17.853092193603516,96.15656280517578,3.8434340953826895,0.532306432723999,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,7.011308193206787,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,159190450176.0,1871538048.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1495447158813477,0.365209766796657,1101640960.0,63910603.428571425,8815015.0,1437024640.0,0.2976715564727783,1155.0,451.0,12253.0,2.0,39.76842498779297,2790.0,1920.0,4.0,91.0,88.0,90.0,90.0,84.0,89.0,90.0,545.0,2.0,36.01423799991608,2736.0,5.0,3.380439758300781
9.0,67.94087219238281,32.05913162231445,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,19.23703384399414,32.4809684753418,79.65408325195312,17.853092193603516,96.15656280517578,3.8434340953826895,0.532306432723999,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,7.011308193206787,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,159190450176.0,1871538048.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1495447158813477,0.365209766796657,1101640960.0,63910603.428571425,8815015.0,1437024640.0,0.20493039488792414,208.0,24.0,7070.0,1.0,11.417983055114744,2790.0,1920.0,4.0,91.0,88.0,90.0,90.0,84.0,89.0,90.0,545.0,2.0,36.01423799991608,2736.0,2.0,3.380439758300781
9.09,68.02181243896484,32.000431060791016,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,19.68675994873047,31.73256492614746,79.65408325195312,17.853092193603516,96.1249542236328,3.875045299530029,0.5440011620521545,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,6.137986183166504,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,158965530624.0,1870723328.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.14932119846344,0.365209766796657,1112265856.0,63910603.428571425,8983050.0,1437024640.0,0.20493039488792414,208.0,24.0,7070.0,1.0,11.417983055114744,2790.0,1920.0,4.0,91.0,88.0,90.0,90.0,84.0,89.0,90.0,545.0,2.0,36.01423799991608,2736.0,2.0,3.380439758300781
9.19,68.00933837890625,32.09640884399414,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,20.255210876464844,32.46229934692383,79.65408325195312,17.853092193603516,96.18449401855467,3.815509557723999,0.5209768414497375,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,2.4900293350219727,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,161962065920.0,1906327424.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.147917628288269,0.365209766796657,1116648448.0,63910603.428571425,8871832.0,1437024640.0,0.20493039488792414,208.0,24.0,7070.0,1.0,11.417983055114744,2790.0,1920.0,4.0,91.0,88.0,90.0,90.0,84.0,89.0,90.0,545.0,2.0,36.01423799991608,2736.0,2.0,3.380439758300781
9.22,68.00933837890625,32.09640884399414,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,20.255210876464844,32.46229934692383,79.65408325195312,17.853092193603516,96.18449401855467,3.815509557723999,0.5209768414497375,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,2.4900293350219727,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,161962065920.0,1906327424.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.147917628288269,0.365209766796657,1116648448.0,63910603.428571425,8871832.0,1437024640.0,0.20493039488792414,1155.0,451.0,12253.0,2.0,40.26256942749024,2790.0,1920.0,4.0,78.0,76.0,77.0,87.0,91.0,83.0,90.0,545.0,2.0,35.67636013031006,2736.0,2.0,3.360050678253174
9.29,67.85160064697266,32.04023742675781,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,20.253114700317383,31.70786476135254,79.65408325195312,17.853092193603516,96.17691040039062,3.823089122772217,0.5738909840583801,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,3.711789608001709,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,161122795520.0,1898267136.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1472896337509155,0.365209766796657,1107267584.0,63910603.428571425,8834738.0,1437024640.0,0.20493039488792414,1155.0,451.0,12253.0,2.0,40.26256942749024,2790.0,1920.0,4.0,78.0,76.0,77.0,87.0,91.0,83.0,90.0,545.0,2.0,35.67636013031006,2736.0,2.0,3.360050678253174
9.39,67.80076599121094,32.178951263427734,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,19.977479934692383,31.69951438903809,79.65408325195312,17.853092193603516,96.02831268310548,3.9716837406158447,0.5804305672645569,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,4.8971781730651855,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,159843434496.0,1880198912.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1487798690795898,0.365209766796657,1123166976.0,63910603.428571425,9005322.0,1437024640.0,0.20493039488792414,1155.0,451.0,12253.0,2.0,40.26256942749024,2790.0,1920.0,4.0,78.0,76.0,77.0,87.0,91.0,83.0,90.0,545.0,2.0,35.67636013031006,2736.0,2.0,3.360050678253174
9.49,68.0660629272461,31.961685180664062,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,19.169649124145508,32.466651916503906,79.65408325195312,17.853092193603516,96.1380386352539,3.861963987350464,0.5428504347801208,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,7.364076614379883,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,159744819200.0,1879436928.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1493020057678225,0.365209766796657,1121006080.0,63910603.428571425,9076568.0,1437024640.0,0.20493039488792414,1155.0,451.0,12253.0,2.0,40.26256942749024,2790.0,1920.0,4.0,78.0,76.0,77.0,87.0,91.0,83.0,90.0,545.0,2.0,35.67636013031006,2736.0,2.0,3.360050678253174
9.59,68.01941680908203,31.97390365600586,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,19.268474578857425,31.73383331298828,79.65408325195312,17.853092193603516,96.1861343383789,3.813868522644043,0.5399659276008606,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,7.748563289642334,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,161643102208.0,1903682816.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1476384401321411,0.365209766796657,1111986176.0,63910603.428571425,8870857.0,1437024640.0,0.20493039488792414,1155.0,451.0,12253.0,2.0,40.26256942749024,2790.0,1920.0,4.0,78.0,76.0,77.0,87.0,91.0,83.0,90.0,545.0,2.0,35.67636013031006,2736.0,2.0,3.360050678253174
9.69,67.72191619873047,32.271488189697266,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,18.68751716613769,32.47988510131836,79.65408325195312,17.853092193603516,96.18077850341795,3.8192179203033447,0.5449174046516418,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,11.122730255126951,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,161875689472.0,1905758848.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1472618579864502,0.365209766796657,1116656896.0,63910603.428571425,8881100.0,1437024640.0,0.20493039488792414,1155.0,451.0,12253.0,2.0,40.26256942749024,2790.0,1920.0,4.0,78.0,76.0,77.0,87.0,91.0,83.0,90.0,545.0,2.0,35.67636013031006,2736.0,2.0,3.360050678253174
9.79,67.8999252319336,32.08585739135742,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,18.888078689575195,31.70653533935547,79.65408325195312,17.853092193603516,96.1962890625,3.803709983825684,0.5277308821678162,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,8.086512565612793,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,160619724800.0,1891167232.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1480227708816528,0.365209766796657,1101202688.0,63910603.428571425,8810259.0,1437024640.0,0.20493039488792414,1155.0,451.0,12253.0,2.0,40.26256942749024,2790.0,1920.0,4.0,78.0,76.0,77.0,87.0,91.0,83.0,90.0,545.0,2.0,35.67636013031006,2736.0,2.0,3.360050678253174
9.89,68.07377624511719,31.950666427612305,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,17.859342575073242,31.705711364746094,79.65408325195312,17.853092193603516,96.15260314941406,3.847393751144409,0.5440337061882019,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,11.42816162109375,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,159802671104.0,1876559616.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1518000364303589,0.365209766796657,1114032256.0,63910603.428571425,8944609.0,1437024640.0,0.20493039488792414,1155.0,451.0,12253.0,2.0,40.26256942749024,2790.0,1920.0,4.0,78.0,76.0,77.0,87.0,91.0,83.0,90.0,545.0,2.0,35.67636013031006,2736.0,2.0,3.360050678253174
9.99,67.89889526367188,32.09209060668945,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,19.22474670410156,32.47572326660156,79.65408325195312,17.853092193603516,96.20945739746094,3.7905447483062735,0.5493362545967102,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,9.93880844116211,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,162425634816.0,1899908480.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.156028389930725,0.365209766796657,1113341184.0,63910603.428571425,8846539.0,1437024640.0,0.20493039488792414,1155.0,451.0,12253.0,2.0,40.26256942749024,2790.0,1920.0,4.0,78.0,76.0,77.0,87.0,91.0,83.0,90.0,545.0,2.0,35.67636013031006,2736.0,2.0,3.360050678253174
10.0,67.89889526367188,32.09209060668945,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,19.22474670410156,32.47572326660156,79.65408325195312,17.853092193603516,96.20945739746094,3.7905447483062735,0.5493362545967102,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,9.93880844116211,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,162425634816.0,1899908480.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.156028389930725,0.365209766796657,1113341184.0,63910603.428571425,8846539.0,1437024640.0,0.1189099252223968,300.0,46.0,7810.0,1.0,22.83596611022949,2790.0,1920.0,4.0,78.0,76.0,77.0,87.0,91.0,83.0,90.0,545.0,2.0,35.67636013031006,2736.0,3.0,3.360050678253174
10.02,67.89889526367188,32.09209060668945,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,19.22474670410156,32.47572326660156,79.65408325195312,17.853092193603516,96.20945739746094,3.7905447483062735,0.5493362545967102,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,9.93880844116211,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,162425634816.0,1899908480.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.156028389930725,0.365209766796657,1113341184.0,63910603.428571425,8846539.0,1437024640.0,0.3292543888092041,117.0,2.0,6330.0,1.0,22.83596611022949,2790.0,1920.0,4.0,78.0,76.0,77.0,87.0,91.0,83.0,90.0,545.0,2.0,35.67636013031006,2736.0,3.0,3.360050678253174
10.09,67.82826232910156,32.15652084350586,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,18.295799255371094,31.728839874267575,79.65408325195312,17.853092193603516,96.201171875,3.7988295555114746,0.5153618454933167,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,10.637463569641112,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,160620969984.0,1886129792.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.151253342628479,0.365209766796657,1102273664.0,63910603.428571425,8829436.0,1437024640.0,0.3292543888092041,117.0,2.0,6330.0,1.0,22.83596611022949,2790.0,1920.0,4.0,78.0,76.0,77.0,87.0,91.0,83.0,90.0,545.0,2.0,35.67636013031006,2736.0,3.0,3.360050678253174
10.19,67.94093322753906,32.05906677246094,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,19.55449485778809,32.488224029541016,79.65408325195312,17.853092193603516,96.1639633178711,3.836034059524536,0.5345577597618103,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,7.534166812896728,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,159333122048.0,1873213824.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1495469808578491,0.365209766796657,1102672512.0,63910603.428571425,8822081.0,1437024640.0,0.3292543888092041,117.0,2.0,6330.0,1.0,22.83596611022949,2790.0,1920.0,4.0,78.0,76.0,77.0,87.0,91.0,83.0,90.0,545.0,2.0,35.67636013031006,2736.0,3.0,3.360050678253174
10.22,67.94093322753906,32.05906677246094,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,19.55449485778809,32.488224029541016,79.65408325195312,17.853092193603516,96.1639633178711,3.836034059524536,0.5345577597618103,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,7.534166812896728,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,159333122048.0,1873213824.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1495469808578491,0.365209766796657,1102672512.0,63910603.428571425,8822081.0,1437024640.0,0.353311687707901,1155.0,451.0,12253.0,2.0,28.53276252746582,2790.0,1920.0,4.0,65.0,60.0,61.0,57.0,70.0,72.0,90.0,545.0,2.0,36.16918921470642,2736.0,3.0,3.3799028396606445
10.29,67.91783142089844,32.0821647644043,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,19.495704650878903,31.71397399902344,79.65408325195312,17.853092193603516,96.1660385131836,3.8339648246765137,0.5238907933235168,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,7.1246113777160645,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,159021596672.0,1870284544.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1494874954223633,0.365209766796657,1100518912.0,63910603.428571425,8805948.0,1437024640.0,0.353311687707901,1155.0,451.0,12253.0,2.0,28.53276252746582,2790.0,1920.0,4.0,65.0,60.0,61.0,57.0,70.0,72.0,90.0,545.0,2.0,36.16918921470642,2736.0,3.0,3.3799028396606445
10.39,67.91767120361328,32.08232498168945,6.3784894943237305,1.2255840301513672,18.967742919921875,78.4637222290039,0.007602134719491,20.02685546875,31.75352478027344,79.65408325195312,17.853092193603516,96.16939544677734,3.830601215362549,0.5302811861038208,-1.0,69.9009530203683,693.2339477539062,0.0068939104676246,0.2649786174297333,2.9242700849260603,5.389166831970215,544864064.0,2.7487235069274902,2.7605248178754533,-1.0,61098991616.0,3516453632.0,159335399424.0,1873977344.0,31.866628646850582,545000000.0,0.2367063611745834,1764810.25,267.5778547014509,375851200.0,12166.443359375,173033.859375,321150848.0,1.1494817733764648,0.365209766796657,1102683264.0,63910603.428571425,8820466.0,1437024640.0,0.353311687707901,1155.0,451.0,12253.0,2.0,28.53276252746582,2790.0,1920.0,4.0,65.0,60.0,61.0,57.0,70.0,72.0,90.0,545.0,2.0,36.16918921470642,2736.0,3.0,3.3799028396606445
