Time (s),% Nearest Filtered,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
17.74,49.63951110839844,0.8905511796474457,25.513580322265625,0.017358641140162924,24.861608505249023,34.285831451416016,98.21105194091795,1.7889485359191897,2.90958833694458,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,0.5822156667709351,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133925765120.0,692780800.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.159769058227539,0.3648802638053894,641855360.0,78378934.0,1180340.625,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,20627737772.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
17.75,49.63951110839844,0.8905511796474457,25.513580322265625,0.017358641140162924,24.861608505249023,34.285831451416016,98.21105194091795,1.7889485359191897,2.90958833694458,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,0.5822156667709351,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133925765120.0,692780800.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.159769058227539,0.3648802638053894,641855360.0,78378934.0,1180340.625,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,21906638744.5,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
17.76,49.63951110839844,0.8905511796474457,25.513580322265625,0.017358641140162924,24.861608505249023,34.285831451416016,98.21105194091795,1.7889485359191897,2.90958833694458,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,0.5822156667709351,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133925765120.0,692780800.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.159769058227539,0.3648802638053894,641855360.0,78378934.0,1180340.625,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,19973559155.5,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
17.77,49.63951110839844,0.8905511796474457,25.513580322265625,0.017358641140162924,24.861608505249023,34.285831451416016,98.21105194091795,1.7889485359191897,2.90958833694458,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,0.5822156667709351,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133925765120.0,692780800.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.159769058227539,0.3648802638053894,641855360.0,78378934.0,1180340.625,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,20006576730.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
17.79,49.63951110839844,0.8905511796474457,25.513580322265625,0.017358641140162924,24.861608505249023,34.285831451416016,98.21105194091795,1.7889485359191897,2.90958833694458,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,0.5822156667709351,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133925765120.0,692780800.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.159769058227539,0.3648802638053894,641855360.0,78378934.0,1180340.625,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,20031706462.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
17.8,49.63951110839844,0.8905511796474457,25.513580322265625,0.017358641140162924,24.861608505249023,34.285831451416016,98.21105194091795,1.7889485359191897,2.90958833694458,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,0.5822156667709351,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133925765120.0,692780800.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.159769058227539,0.3648802638053894,641855360.0,78378934.0,1180340.625,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,20058233401.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
17.81,49.63951110839844,0.8905511796474457,25.513580322265625,0.017358641140162924,24.861608505249023,34.285831451416016,98.21105194091795,1.7889485359191897,2.90958833694458,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,0.5822156667709351,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133925765120.0,692780800.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.159769058227539,0.3648802638053894,641855360.0,78378934.0,1180340.625,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,23896914099.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
17.83,49.63951110839844,0.8905511796474457,25.513580322265625,0.017358641140162924,24.861608505249023,34.285831451416016,98.21105194091795,1.7889485359191897,2.90958833694458,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,0.5822156667709351,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133925765120.0,692780800.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.159769058227539,0.3648802638053894,641855360.0,78378934.0,1180340.625,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,23922083725.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
17.84,49.664024353027344,0.8905511796474457,25.513580322265625,0.017358641140162924,24.991241455078125,33.44672775268555,98.21475982666016,1.7852381467819214,2.857394218444824,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,0.5822156667709351,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133977825280.0,693784704.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.158540964126587,0.3648802638053894,642104832.0,78378934.0,1181158.125,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,20083137169.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
17.85,49.664024353027344,0.8905511796474457,25.513580322265625,0.017358641140162924,24.991241455078125,33.44672775268555,98.21475982666016,1.7852381467819214,2.857394218444824,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,0.5822156667709351,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133977825280.0,693784704.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.158540964126587,0.3648802638053894,642104832.0,78378934.0,1181158.125,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,21573512779.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
17.87,49.664024353027344,0.8905511796474457,25.513580322265625,0.017358641140162924,24.991241455078125,33.44672775268555,98.21475982666016,1.7852381467819214,2.857394218444824,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,0.5822156667709351,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133977825280.0,693784704.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.158540964126587,0.3648802638053894,642104832.0,78378934.0,1181158.125,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,20131452650.5,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
17.89,49.664024353027344,0.8905511796474457,25.513580322265625,0.017358641140162924,24.991241455078125,33.44672775268555,98.21475982666016,1.7852381467819214,2.857394218444824,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,0.5822156667709351,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133977825280.0,693784704.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.158540964126587,0.3648802638053894,642104832.0,78378934.0,1181158.125,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,20691708794.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
17.91,49.664024353027344,0.8905511796474457,25.513580322265625,0.017358641140162924,24.991241455078125,33.44672775268555,98.21475982666016,1.7852381467819214,2.857394218444824,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,0.5822156667709351,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133977825280.0,693784704.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.158540964126587,0.3648802638053894,642104832.0,78378934.0,1181158.125,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,24005511647.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
17.92,49.664024353027344,0.8905511796474457,25.513580322265625,0.017358641140162924,24.991241455078125,33.44672775268555,98.21475982666016,1.7852381467819214,2.857394218444824,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,0.5822156667709351,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133977825280.0,693784704.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.158540964126587,0.3648802638053894,642104832.0,78378934.0,1181158.125,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,20721591581.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
17.93,49.664024353027344,0.8905511796474457,25.513580322265625,0.017358641140162924,24.991241455078125,33.44672775268555,98.21475982666016,1.7852381467819214,2.857394218444824,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,0.5822156667709351,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133977825280.0,693784704.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.158540964126587,0.3648802638053894,642104832.0,78378934.0,1181158.125,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,20469835939.5,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
17.94,49.664024353027344,0.8905511796474457,25.513580322265625,0.017358641140162924,25.001056671142575,33.403526306152344,98.21792602539062,1.7820758819580078,2.825801134109497,35.41745662689209,73.44110870361328,322.98768615722656,0.526842035818845,0.26238469779491425,2.6550471782684326,0.5822156667709351,545027408.0,2.1436561942100525,2.986366868019104,65768059392.0,113826203648.0,7485013120.0,133794168832.0,692833664.0,48.18200492858887,545000000.0,0.19060096144676206,14037559.25,95.13239397321429,1078159432.0,27269373.017333984,1787364.2265625,894155304.0,2.158540964126587,0.3648802638053894,641224640.0,78378934.0,1179539.0,1667179454.2109375,2.0078470706939697,100.0,2.0,6330.0,1.0,18.294286727905277,3169.0,22125522620.0,2361.0,4.0,87.0,86.0,83.0,69.0,80.0,78.0,90.0,456.0,2.0,31.3566654920578,3196.0,45.0,3.3545734882354736
