Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
19.88,50.26380157470703,49.708126068115234,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.005651473999023,8.011251449584961,80.30695343017578,23.22185516357422,96.04491424560548,1.119179368019104,0.727966845035553,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,50.75267791748047,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2198647552.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5304715633392334,1.128622055053711,-1.0,78090008.0,1080173.0,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,22182486970.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,91.0,2.972538948059082
19.91,50.26380157470703,49.708126068115234,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.005651473999023,8.011251449584961,80.30695343017578,23.22185516357422,96.04491424560548,1.119179368019104,0.727966845035553,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,50.75267791748047,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2198647552.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5304715633392334,1.128622055053711,-1.0,78090008.0,1080173.0,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,22953165361.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,91.0,2.972538948059082
19.92,50.26380157470703,49.708126068115234,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,7.005651473999023,8.011251449584961,80.30695343017578,23.22185516357422,96.04491424560548,1.119179368019104,0.727966845035553,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,50.75267791748047,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2198647552.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5304715633392334,1.128622055053711,-1.0,78090008.0,1080173.0,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,22213795402.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,91.0,2.972538948059082
19.93,50.32989501953125,49.67010498046875,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,6.262683391571045,8.046648979187012,80.30695343017578,23.22185516357422,96.04491424560548,1.0890870094299316,0.6795086860656738,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,57.34189224243164,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2324544256.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5005108118057251,1.128622055053711,-1.0,78090008.0,1085367.375,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,22148035710.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,91.0,2.972538948059082
19.94,50.32989501953125,49.67010498046875,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,6.262683391571045,8.046648979187012,80.30695343017578,23.22185516357422,96.04491424560548,1.0890870094299316,0.6795086860656738,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,57.34189224243164,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2324544256.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5005108118057251,1.128622055053711,-1.0,78090008.0,1085367.375,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,22156360316.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,91.0,2.972538948059082
19.95,50.32989501953125,49.67010498046875,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,6.262683391571045,8.046648979187012,80.30695343017578,23.22185516357422,96.04491424560548,1.0890870094299316,0.6795086860656738,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,57.34189224243164,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2324544256.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5005108118057251,1.128622055053711,-1.0,78090008.0,1085367.375,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,23355123700.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,91.0,2.972538948059082
19.98,50.32989501953125,49.67010498046875,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,6.262683391571045,8.046648979187012,80.30695343017578,23.22185516357422,96.04491424560548,1.0890870094299316,0.6795086860656738,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,57.34189224243164,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2324544256.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5005108118057251,1.128622055053711,-1.0,78090008.0,1085367.375,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,22252852632.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,91.0,2.972538948059082
19.99,50.32989501953125,49.67010498046875,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,6.262683391571045,8.046648979187012,80.30695343017578,23.22185516357422,96.04491424560548,1.0890870094299316,0.6795086860656738,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,57.34189224243164,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2324544256.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5005108118057251,1.128622055053711,-1.0,78090008.0,1085367.375,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,22188896050.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,91.0,2.972538948059082
20.0,50.32989501953125,49.67010498046875,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,6.262683391571045,8.046648979187012,80.30695343017578,23.22185516357422,96.04491424560548,1.0890870094299316,0.6795086860656738,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,57.34189224243164,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2324544256.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5005108118057251,1.128622055053711,-1.0,78090008.0,1085367.375,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,24568628573.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,91.0,2.972538948059082
20.02,50.32989501953125,49.67010498046875,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,6.262683391571045,8.046648979187012,80.30695343017578,23.22185516357422,96.04491424560548,1.0890870094299316,0.6795086860656738,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,57.34189224243164,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2324544256.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5005108118057251,1.128622055053711,-1.0,78090008.0,1085367.375,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,22201433436.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,91.0,2.972538948059082
20.03,50.286956787109375,49.71304321289063,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,6.66530179977417,7.994603157043457,80.30695343017578,23.22185516357422,96.04491424560548,1.1340794563293457,0.7544924020767212,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,41.598541259765625,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2268948224.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5352301597595215,1.128622055053711,-1.0,78090008.0,1117098.5,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,22201433436.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,91.0,2.972538948059082
20.04,50.286956787109375,49.71304321289063,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,6.66530179977417,7.994603157043457,80.30695343017578,23.22185516357422,96.04491424560548,1.1340794563293457,0.7544924020767212,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,41.598541259765625,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2268948224.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5352301597595215,1.128622055053711,-1.0,78090008.0,1117098.5,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,22218677967.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,91.0,2.972538948059082
20.06,50.286956787109375,49.71304321289063,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,6.66530179977417,7.994603157043457,80.30695343017578,23.22185516357422,96.04491424560548,1.1340794563293457,0.7544924020767212,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,41.598541259765625,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2268948224.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5352301597595215,1.128622055053711,-1.0,78090008.0,1117098.5,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,24602091363.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,91.0,2.972538948059082
20.08,50.286956787109375,49.71304321289063,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,6.66530179977417,7.994603157043457,80.30695343017578,23.22185516357422,96.04491424560548,1.1340794563293457,0.7544924020767212,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,41.598541259765625,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2268948224.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5352301597595215,1.128622055053711,-1.0,78090008.0,1117098.5,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,23467241084.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,91.0,2.972538948059082
20.1,50.286956787109375,49.71304321289063,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,6.66530179977417,7.994603157043457,80.30695343017578,23.22185516357422,96.04491424560548,1.1340794563293457,0.7544924020767212,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,41.598541259765625,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2268948224.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5352301597595215,1.128622055053711,-1.0,78090008.0,1117098.5,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,22249791069.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,91.0,2.972538948059082
20.11,50.286956787109375,49.71304321289063,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,6.66530179977417,7.994603157043457,80.30695343017578,23.22185516357422,96.04491424560548,1.1340794563293457,0.7544924020767212,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,41.598541259765625,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2268948224.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5352301597595215,1.128622055053711,-1.0,78090008.0,1117098.5,2005666304.0,1301.501220703125,286.0,50.0,7906.0,1.0,10.86788845062256,1608.0,22261549697.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,91.0,2.972538948059082
20.12,50.286956787109375,49.71304321289063,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,6.66530179977417,7.994603157043457,80.30695343017578,23.22185516357422,96.04491424560548,1.1340794563293457,0.7544924020767212,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,41.598541259765625,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2268948224.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5352301597595215,1.128622055053711,-1.0,78090008.0,1117098.5,2005666304.0,1.8705698251724243,104.0,2.0,6332.0,1.0,10.86788845062256,1608.0,22359294433.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,5.0,2.972538948059082
20.13,50.3276596069336,49.672340393066406,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,6.604896545410156,8.09641170501709,80.30695343017578,23.22185516357422,96.04491424560548,1.1522904634475708,0.7060620784759521,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,42.97293472290039,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2245566464.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5467803478240967,1.128622055053711,-1.0,78090008.0,1124386.75,2005666304.0,1.8705698251724243,104.0,2.0,6332.0,1.0,10.86788845062256,1608.0,22359294433.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,5.0,2.972538948059082
20.14,50.3276596069336,49.672340393066406,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,6.604896545410156,8.09641170501709,80.30695343017578,23.22185516357422,96.04491424560548,1.1522904634475708,0.7060620784759521,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,42.97293472290039,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2245566464.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5467803478240967,1.128622055053711,-1.0,78090008.0,1124386.75,2005666304.0,1.8705698251724243,104.0,2.0,6332.0,1.0,10.86788845062256,1608.0,23479449473.5,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,5.0,2.972538948059082
20.18,50.3276596069336,49.672340393066406,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,6.604896545410156,8.09641170501709,80.30695343017578,23.22185516357422,96.04491424560548,1.1522904634475708,0.7060620784759521,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,42.97293472290039,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2245566464.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5467803478240967,1.128622055053711,-1.0,78090008.0,1124386.75,2005666304.0,1.8705698251724243,104.0,2.0,6332.0,1.0,10.86788845062256,1608.0,22299581494.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,5.0,2.972538948059082
20.21,50.3276596069336,49.672340393066406,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,6.604896545410156,8.09641170501709,80.30695343017578,23.22185516357422,96.04491424560548,1.1522904634475708,0.7060620784759521,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,42.97293472290039,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2245566464.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5467803478240967,1.128622055053711,-1.0,78090008.0,1124386.75,2005666304.0,1.8705698251724243,104.0,2.0,6332.0,1.0,10.86788845062256,1608.0,23509832945.5,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,5.0,2.972538948059082
20.22,50.3276596069336,49.672340393066406,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,6.604896545410156,8.09641170501709,80.30695343017578,23.22185516357422,96.04491424560548,1.1522904634475708,0.7060620784759521,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,42.97293472290039,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2245566464.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5467803478240967,1.128622055053711,-1.0,78090008.0,1124386.75,2005666304.0,1.8705698251724243,104.0,2.0,6332.0,1.0,10.86788845062256,1608.0,22322444385.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,5.0,2.972538948059082
20.23,50.315696716308594,49.684303283691406,0.6143318584987095,0.5451076882226127,33.76321029663086,77.33903503417969,78.24948120117188,0.0107161346822977,6.651854515075684,8.002826690673828,80.30695343017578,23.22185516357422,96.04491424560548,1.1610177755355835,0.724707841873169,-1.0,168.15084838867188,324.594970703125,1.0353752374649048,0.4070284366607666,6.189084053039551,29.452001571655277,544982592.0,-1.0,7.400397777557373,119187120128.0,146382340096.0,-1.0,-1.0,2196341760.0,33.805267333984375,545000000.0,0.2547231912612915,12186284.0,96.36539568219867,3556238336.0,24020054.0,3108233.5,3309238528.0,0.5527347326278687,1.128622055053711,-1.0,78090008.0,1107632.0,2005666304.0,1.8705698251724243,104.0,2.0,6332.0,1.0,10.86788845062256,1608.0,22322444385.0,2361.0,3.0,90.0,90.0,89.0,49.0,47.0,47.0,72.0,456.0,2.0,24.681471288204197,0.1869789958000183,3196.0,3.0,5.0,2.972538948059082
