Time (s),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
27.54,8.595416069030762,144.0,2.0,6661.0,1.0,37.16842651367188,2430.0,19109853423.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
27.56,8.595416069030762,144.0,2.0,6661.0,1.0,37.16842651367188,2430.0,19118660911.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
27.57,8.595416069030762,144.0,2.0,6661.0,1.0,37.16842651367188,2430.0,19127611198.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
27.6,8.595416069030762,144.0,2.0,6661.0,1.0,37.16842651367188,2430.0,26607591287.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
27.61,8.595416069030762,144.0,2.0,6661.0,1.0,37.16842651367188,2430.0,19923566902.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
27.64,8.595416069030762,144.0,2.0,6661.0,1.0,37.16842651367188,2430.0,19942008000.5,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
27.66,8.595416069030762,144.0,2.0,6661.0,1.0,37.16842651367188,2430.0,26624296325.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
27.67,8.595416069030762,144.0,2.0,6661.0,1.0,37.16842651367188,2430.0,19167949670.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
27.68,8.595416069030762,144.0,2.0,6661.0,1.0,37.16842651367188,2430.0,20747033711.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
27.71,8.595416069030762,144.0,2.0,6661.0,1.0,37.16842651367188,2430.0,19187705255.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
27.72,8.595416069030762,144.0,2.0,6661.0,1.0,37.16842651367188,2430.0,20768784698.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
27.75,8.595416069030762,144.0,2.0,6661.0,1.0,37.16842651367188,2430.0,20787976149.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
27.76,8.595416069030762,144.0,2.0,6661.0,1.0,37.16842651367188,2430.0,26683742077.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
27.78,8.595416069030762,144.0,2.0,6661.0,1.0,37.16842651367188,2430.0,19212340872.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
27.79,8.595416069030762,144.0,2.0,6661.0,1.0,37.16842651367188,2430.0,26703120084.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
27.8,8.595416069030762,144.0,2.0,6661.0,1.0,37.16842651367188,2430.0,20810684229.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
27.82,8.595416069030762,144.0,2.0,6661.0,1.0,37.16842651367188,2430.0,26720814938.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
27.84,8.595416069030762,144.0,2.0,6661.0,1.0,37.16842651367188,2430.0,20829025965.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
27.85,8.595416069030762,144.0,2.0,6661.0,1.0,37.16842651367188,2430.0,22992188892.5,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
27.88,8.595416069030762,144.0,2.0,6661.0,1.0,37.16842651367188,2430.0,23006676336.5,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
27.9,8.595416069030762,144.0,2.0,6661.0,1.0,37.16842651367188,2430.0,20852862712.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
27.91,8.595416069030762,144.0,2.0,6661.0,1.0,37.16842651367188,2430.0,23019640787.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
27.95,8.595416069030762,144.0,2.0,6661.0,1.0,37.16842651367188,2430.0,23836824912.5,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
27.97,8.595416069030762,144.0,2.0,6661.0,1.0,37.16842651367188,2430.0,20891631850.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
28.0,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,2430.0,20909749815.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
28.02,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,2430.0,23064679705.5,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
28.03,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,2430.0,19303813255.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
28.04,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,2430.0,19310301762.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
28.05,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,2430.0,19318508583.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
28.06,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,2430.0,23889245448.5,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
28.07,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,2430.0,19331742642.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
28.08,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,2430.0,20949946958.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
28.1,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,2430.0,19345562647.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
28.11,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,2430.0,22400699914.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
28.13,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,2430.0,21009099263.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
28.17,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,2430.0,23175397878.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
28.18,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,2430.0,23196029635.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
28.22,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,2430.0,23234030552.0,1651.0,3.0,52.0,54.0,52.0,23.0,25.0,29.0,72.0,456.0,2.0,80.95151782035828,3196.0,20.0,2.168668746948242
28.23,8.572449684143066,1437.0,948.0,14232.0,2.0,36.77874755859375,2430.0,23234030552.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.24,8.572449684143066,1437.0,948.0,14232.0,2.0,36.77874755859375,2430.0,19516425515.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.25,8.572449684143066,1437.0,948.0,14232.0,2.0,36.77874755859375,2430.0,24089094751.5,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.27,8.572449684143066,1437.0,948.0,14232.0,2.0,36.77874755859375,2430.0,19538106515.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.28,2523.318359375,1437.0,948.0,14232.0,2.0,36.77874755859375,2430.0,21213214567.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.29,2523.318359375,1437.0,948.0,14232.0,2.0,36.77874755859375,2430.0,27019457675.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.3,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,27019457675.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.31,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,19555076453.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.34,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,21257263704.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.36,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,27060310764.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.37,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,19585762920.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.39,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,20437027664.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.4,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,19600969026.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.42,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,23346508596.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.45,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,20464612101.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.47,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,23365234051.5,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.48,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,21331609142.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.52,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,23382804752.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.53,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,21356444597.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.54,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,19657732176.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.55,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,19668194850.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.56,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,27134245874.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.57,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,19678588138.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.6,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,23420095466.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.61,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,20538008017.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.62,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,19708507247.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.64,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,19718484162.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.65,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,19729907404.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.66,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,27169377850.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.68,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,20571960213.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.7,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,19752304224.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.71,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,27185381923.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.72,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,19762617098.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.73,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,21424474364.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.74,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,23485765310.5,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.75,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,19783611845.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.78,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,19793963802.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.79,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,23509562721.5,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.81,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,20631844587.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.82,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,19824410594.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.83,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,27228560330.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.85,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,19836164567.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.86,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,23544409592.5,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.88,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,21470863810.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.9,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,23563813810.5,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.92,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,19865487115.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.93,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,27284399337.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.95,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,19872545755.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.96,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,27297567938.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.97,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,23595791834.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
28.99,8.601625442504883,144.0,2.0,6661.0,1.0,36.77874755859375,2430.0,20696925228.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
29.0,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,2430.0,19891559337.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
29.01,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,2430.0,27329788970.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
29.02,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,2430.0,19897336162.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
29.03,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,2430.0,20715739822.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
29.04,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,2430.0,19910167196.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
29.05,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,2430.0,27347196749.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
29.06,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,2430.0,19916512641.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
29.08,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,2430.0,21548184386.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
29.1,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,2430.0,23648616447.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
29.11,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,2430.0,21563633920.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
29.12,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,2430.0,19945365927.5,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
29.14,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,2430.0,20776793550.5,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
29.17,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,2430.0,19971772087.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
29.18,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,2430.0,19982573038.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
29.2,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,2430.0,19992400789.0,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
29.21,10.001739501953123,1077.0,451.0,12214.0,1.0,22.23322105407715,2430.0,24531315299.5,1651.0,3.0,56.0,54.0,57.0,27.0,19.0,31.0,72.0,456.0,2.0,80.95678687095642,3196.0,20.0,2.1674187183380127
29.23,8.531177520751953,1437.0,948.0,14232.0,2.0,36.38542938232422,2430.0,21656720464.0,1651.0,3.0,55.0,52.0,60.0,30.0,29.0,26.0,72.0,456.0,2.0,80.92869520187378,3196.0,20.0,2.1644082069396973
29.25,8.531177520751953,1437.0,948.0,14232.0,2.0,36.38542938232422,2430.0,23729690528.0,1651.0,3.0,55.0,52.0,60.0,30.0,29.0,26.0,72.0,456.0,2.0,80.92869520187378,3196.0,20.0,2.1644082069396973
29.27,8.531177520751953,1437.0,948.0,14232.0,2.0,36.38542938232422,2430.0,21681506031.0,1651.0,3.0,55.0,52.0,60.0,30.0,29.0,26.0,72.0,456.0,2.0,80.92869520187378,3196.0,20.0,2.1644082069396973
29.28,8.531177520751953,1437.0,948.0,14232.0,2.0,36.38542938232422,2430.0,20019275498.0,1651.0,3.0,55.0,52.0,60.0,30.0,29.0,26.0,72.0,456.0,2.0,80.92869520187378,3196.0,20.0,2.1644082069396973
29.3,1265.920506477356,72.0,1.0,3330.5,0.5,36.38542938232422,2430.0,24583328414.5,1651.0,3.0,55.0,52.0,60.0,30.0,29.0,26.0,72.0,456.0,2.0,80.92869520187378,3196.0,20.0,2.1644082069396973
29.31,1265.920506477356,72.0,1.0,3330.5,0.5,36.38542938232422,2430.0,20031935190.0,1651.0,3.0,55.0,52.0,60.0,30.0,29.0,26.0,72.0,456.0,2.0,80.92869520187378,3196.0,20.0,2.1644082069396973
29.33,1265.920506477356,72.0,1.0,3330.5,0.5,36.38542938232422,2430.0,20038580326.0,1651.0,3.0,55.0,52.0,60.0,30.0,29.0,26.0,72.0,456.0,2.0,80.92869520187378,3196.0,20.0,2.1644082069396973
29.36,1265.920506477356,72.0,1.0,3330.5,0.5,36.38542938232422,2430.0,20044785623.0,1651.0,3.0,55.0,52.0,60.0,30.0,29.0,26.0,72.0,456.0,2.0,80.92869520187378,3196.0,20.0,2.1644082069396973
29.39,1265.920506477356,72.0,1.0,3330.5,0.5,36.38542938232422,2430.0,20057231203.0,1651.0,3.0,55.0,52.0,60.0,30.0,29.0,26.0,72.0,456.0,2.0,80.92869520187378,3196.0,20.0,2.1644082069396973
