Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
6.6,25.816885811941965,37.55062484741211,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,23.80275535583496,22.98885154724121,93.5467529296875,6.453244209289551,0.8872654438018799,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.6110610961914062,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,80112640000.0,1283562752.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,1.1640623807907104,0.5081520463739123,1415598592.0,62709576.0,9378724.0,148494.91015625,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2782.0,1920.0,3.0,56.0,57.0,60.0,19.0,30.0,62.0,72.0,545.0,2.0,19.380725920200348,2736.0,2.0,15.0,2.2604217529296875
6.7,25.816885811941965,37.03100204467773,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,23.571020126342773,23.479555130004883,93.5947036743164,6.405299186706543,0.9585533142089844,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.642228901386261,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,84602142720.0,1351573376.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,1.171918272972107,0.5081520463739123,1490608512.0,62709576.0,9825110.0,148494.91015625,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2782.0,1920.0,3.0,56.0,57.0,60.0,19.0,30.0,62.0,72.0,545.0,2.0,19.380725920200348,2736.0,2.0,15.0,2.2604217529296875
6.8,25.816885811941965,37.268192291259766,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,22.86615562438965,23.002614974975582,93.51162719726562,6.488369464874268,0.9191594123840332,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,30.94827079772949,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,77066772480.0,1233100160.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,1.1685606241226196,0.5081520463739123,1363173376.0,62709576.0,9016939.0,148494.91015625,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2782.0,1920.0,3.0,56.0,57.0,60.0,19.0,30.0,62.0,72.0,545.0,2.0,19.380725920200348,2736.0,2.0,15.0,2.2604217529296875
6.9,25.816885811941965,38.02266693115234,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,22.563135147094727,22.96359062194824,93.52816009521484,6.471841812133789,0.9038233160972596,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.8064401149749756,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,76981706752.0,1251979776.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,1.1659694910049438,0.5081520463739123,1360214272.0,62709576.0,8996505.0,148494.91015625,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2782.0,1920.0,3.0,56.0,57.0,60.0,19.0,30.0,62.0,72.0,545.0,2.0,19.380725920200348,2736.0,2.0,15.0,2.2604217529296875
7.0,25.816885811941965,46.62636947631836,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,24.623445510864254,23.725984573364254,95.04928588867188,4.950712203979492,0.9168627858161926,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,7.225841045379639,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,167104626688.0,2048904064.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,1.3881927728652954,0.5081520463739123,2294622464.0,62709576.0,12235502.0,148494.91015625,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2782.0,1920.0,3.0,56.0,57.0,60.0,19.0,30.0,62.0,72.0,545.0,2.0,19.380725920200348,2736.0,2.0,15.0,2.2604217529296875
7.01,25.816885811941965,46.62636947631836,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,24.623445510864254,23.725984573364254,95.04928588867188,4.950712203979492,0.9168627858161926,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,7.225841045379639,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,167104626688.0,2048904064.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,1.3881927728652954,0.5081520463739123,2294622464.0,62709576.0,12235502.0,148494.91015625,0.3669162690639496,101.0,2.0,6330.0,1.0,24.303001403808597,2782.0,1920.0,3.0,56.0,57.0,60.0,19.0,30.0,62.0,72.0,545.0,2.0,19.380725920200348,2736.0,2.0,15.0,2.2604217529296875
7.1,25.816885811941965,43.70952224731445,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,27.938589096069336,25.5869140625,95.45344543457033,4.546553134918213,1.2500028610229492,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,2.9432873725891118,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,181395079168.0,1936621824.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,1.452481746673584,0.5081520463739123,2255300864.0,62709576.0,10779030.0,148494.91015625,0.3669162690639496,101.0,2.0,6330.0,1.0,24.303001403808597,2782.0,1920.0,3.0,56.0,57.0,60.0,19.0,30.0,62.0,72.0,545.0,2.0,19.380725920200348,2736.0,2.0,15.0,2.2604217529296875
7.2,25.816885811941965,31.469039916992188,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,19.017194747924805,26.550729751586918,95.8115463256836,4.188456535339356,0.9265013933181764,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.6449047923088074,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,142202437632.0,1775532288.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,1.1076570749282837,0.5081520463739123,1443434880.0,62709576.0,9138304.0,148494.91015625,0.3669162690639496,101.0,2.0,6330.0,1.0,24.303001403808597,2782.0,1920.0,3.0,56.0,57.0,60.0,19.0,30.0,62.0,72.0,545.0,2.0,19.380725920200348,2736.0,2.0,15.0,2.2604217529296875
7.3,25.816885811941965,29.743797302246094,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,20.55230712890625,27.173376083374023,96.01978302001952,3.9802134037017822,0.7629308104515076,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.603217601776123,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,147251068928.0,1976948864.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,1.0336183309555054,0.5081520463739123,1426576640.0,62709576.0,9566194.0,148494.91015625,0.3669162690639496,101.0,2.0,6330.0,1.0,24.303001403808597,2782.0,1920.0,3.0,56.0,57.0,60.0,19.0,30.0,62.0,72.0,545.0,2.0,19.380725920200348,2736.0,2.0,15.0,2.2604217529296875
7.4,25.816885811941965,29.952438354492188,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,20.82354164123535,28.54555892944336,96.24594116210938,3.7540578842163086,0.6209266185760498,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,16.968271255493164,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,167041679360.0,2013220352.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,1.1448663473129272,0.5081520463739123,1417772032.0,62709576.0,9547834.0,148494.91015625,0.3669162690639496,101.0,2.0,6330.0,1.0,24.303001403808597,2782.0,1920.0,3.0,56.0,57.0,60.0,19.0,30.0,62.0,72.0,545.0,2.0,19.380725920200348,2736.0,2.0,15.0,2.2604217529296875
7.43,25.816885811941965,29.952438354492188,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,20.82354164123535,28.54555892944336,96.24594116210938,3.7540578842163086,0.6209266185760498,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,16.968271255493164,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,167041679360.0,2013220352.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,1.1448663473129272,0.5081520463739123,1417772032.0,62709576.0,9547834.0,148494.91015625,16.639053344726562,441.0,64.0,11735.0,7.0,17.209728240966797,3404.0,1920.0,4.0,65.0,63.0,66.0,36.0,39.0,67.0,72.0,545.0,2.0,21.51586562395096,2736.0,2.0,62.0,4.246984958648682
7.49,25.816885811941965,29.952438354492188,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,20.82354164123535,28.54555892944336,96.24594116210938,3.7540578842163086,0.6209266185760498,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,16.968271255493164,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,167041679360.0,2013220352.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,1.1448663473129272,0.5081520463739123,1417772032.0,62709576.0,9547834.0,148494.91015625,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,3404.0,1920.0,4.0,65.0,63.0,66.0,36.0,39.0,67.0,72.0,545.0,2.0,21.51586562395096,2736.0,2.0,15.0,4.246984958648682
7.5,25.816885811941965,31.450912475585938,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,23.050731658935547,31.706954956054688,97.6495361328125,2.350466012954712,0.2709490954875946,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,5.100398063659668,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,159763087360.0,1400295296.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,1.5803862810134888,0.5081520463739123,780441472.0,62709576.0,5092234.0,148494.91015625,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,3404.0,1920.0,4.0,65.0,63.0,66.0,36.0,39.0,67.0,72.0,545.0,2.0,21.51586562395096,2736.0,2.0,15.0,4.246984958648682
7.61,25.816885811941965,31.707237243652344,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,23.366722106933597,32.53958511352539,97.69661712646484,2.303386688232422,0.2841475307941437,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,3.571885585784912,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,159615205376.0,1400887552.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,1.575865626335144,0.5081520463739123,759983616.0,62709576.0,4922813.0,148494.91015625,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,3404.0,1920.0,4.0,65.0,63.0,66.0,36.0,39.0,67.0,72.0,545.0,2.0,21.51586562395096,2736.0,2.0,15.0,4.246984958648682
7.71,25.816885811941965,32.086517333984375,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,23.509571075439453,31.82461929321289,97.58563232421876,2.414367198944092,0.3486011624336242,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,7.945842266082764,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,158613127168.0,1655471232.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,1.2996175289154053,0.5081520463739123,842556096.0,62709576.0,6123907.5,148494.91015625,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,3404.0,1920.0,4.0,65.0,63.0,66.0,36.0,39.0,67.0,72.0,545.0,2.0,21.51586562395096,2736.0,2.0,15.0,4.246984958648682
7.81,25.816885811941965,32.17753982543945,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,22.3420467376709,32.49995040893555,97.05188751220705,2.948115348815918,0.5337064862251282,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.649603545665741,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,159569215488.0,1872926464.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,1.1448620557785034,0.5081520463739123,971271232.0,62709576.0,7598645.5,148494.91015625,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,3404.0,1920.0,4.0,65.0,63.0,66.0,36.0,39.0,67.0,72.0,545.0,2.0,21.51586562395096,2736.0,2.0,15.0,4.246984958648682
7.91,25.816885811941965,32.129825592041016,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,23.01092338562012,31.77150154113769,97.28103637695312,2.7189626693725586,0.5482688546180725,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.6582134962081909,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,152527749120.0,1790477312.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,1.147294521331787,0.5081520463739123,898902464.0,62709576.0,6992151.5,148494.91015625,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,3404.0,1920.0,4.0,65.0,63.0,66.0,36.0,39.0,67.0,72.0,545.0,2.0,21.51586562395096,2736.0,2.0,15.0,4.246984958648682
8.0,25.816885811941965,32.129825592041016,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,23.01092338562012,31.77150154113769,97.28103637695312,2.7189626693725586,0.5482688546180725,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.6582134962081909,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,152527749120.0,1790477312.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,1.147294521331787,0.5081520463739123,898902464.0,62709576.0,6992151.5,148494.91015625,2.1073522567749023,101.0,2.0,6330.0,1.0,24.303001403808597,3404.0,1920.0,4.0,65.0,63.0,66.0,36.0,39.0,67.0,72.0,545.0,2.0,21.51586562395096,2736.0,2.0,1.0,4.246984958648682
8.01,25.816885811941965,32.01614761352539,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,23.01850128173828,31.857009887695312,97.26052856445312,2.739475011825561,0.5641830563545227,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.6663888692855835,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,160671612928.0,1892826496.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,1.1476538181304932,0.5081520463739123,958514432.0,62709576.0,7525450.0,148494.91015625,2.1073522567749023,101.0,2.0,6330.0,1.0,24.303001403808597,3404.0,1920.0,4.0,65.0,63.0,66.0,36.0,39.0,67.0,72.0,545.0,2.0,21.51586562395096,2736.0,2.0,1.0,4.246984958648682
8.11,25.816885811941965,31.97431755065918,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,22.90275382995605,32.58818817138672,97.32176971435548,2.678227186203003,0.5446984171867371,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.6702626943588257,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,161009582080.0,1895883136.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,1.146936297416687,0.5081520463739123,942116160.0,62709576.0,7307735.0,148494.91015625,2.1073522567749023,101.0,2.0,6330.0,1.0,24.303001403808597,3404.0,1920.0,4.0,65.0,63.0,66.0,36.0,39.0,67.0,72.0,545.0,2.0,21.51586562395096,2736.0,2.0,1.0,4.246984958648682
8.21,25.816885811941965,32.18228530883789,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,22.735530853271484,31.83652877807617,97.2573471069336,2.742656707763672,0.6486663818359375,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.6586448550224304,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,160492322816.0,1889506048.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,1.1472408771514893,0.5081520463739123,944164800.0,62709576.0,7356061.0,148494.91015625,2.1073522567749023,101.0,2.0,6330.0,1.0,24.303001403808597,3404.0,1920.0,4.0,65.0,63.0,66.0,36.0,39.0,67.0,72.0,545.0,2.0,21.51586562395096,2736.0,2.0,1.0,4.246984958648682
8.31,25.816885811941965,32.40528869628906,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,22.768535614013672,32.58124923706055,97.23833465576172,2.761664628982544,0.60739666223526,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.7368466854095459,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,160394084352.0,2050475904.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,1.0453548431396484,0.5081520463739123,991350144.0,62709576.0,8096618.5,148494.91015625,2.1073522567749023,101.0,2.0,6330.0,1.0,24.303001403808597,3404.0,1920.0,4.0,65.0,63.0,66.0,36.0,39.0,67.0,72.0,545.0,2.0,21.51586562395096,2736.0,2.0,1.0,4.246984958648682
8.4,25.816885811941965,32.40528869628906,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,22.768535614013672,32.58124923706055,97.23833465576172,2.761664628982544,0.60739666223526,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.7368466854095459,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,160394084352.0,2050475904.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,1.0453548431396484,0.5081520463739123,991350144.0,62709576.0,8096618.5,148494.91015625,2.1073522567749023,441.0,64.0,11735.0,1.0,22.39952087402344,3404.0,1920.0,4.0,93.0,92.0,91.0,88.0,93.0,94.0,90.0,545.0,2.0,27.81413197517395,2736.0,2.0,73.0,3.348039388656616
8.41,25.816885811941965,32.19009017944336,0.19781196117401123,0.8767375946044922,15.612630026681083,0.014500679980431256,22.42682647705078,31.76436996459961,97.02267456054688,2.9773218631744385,0.6910861134529114,-1.0,78.53049795968192,159.3633074079241,0.42759041275296894,0.1744745331151145,3.5760135650634766,0.6586382985115051,545015040.0,-1.0,3.5311195509774342,55714243730.28571,89247711232.0,6011579684.571428,160681377792.0,2088988032.0,100.0,545000000.0,0.12461219515119279,11038589.0,51.08502633231027,878969398.8571428,21706304.0,1754410.4642857143,736373613.7142857,1.0275641679763794,0.5081520463739123,1044920064.0,62709576.0,8727217.0,148494.91015625,2.1073522567749023,441.0,64.0,11735.0,1.0,22.39952087402344,3404.0,1920.0,4.0,93.0,92.0,91.0,88.0,93.0,94.0,90.0,545.0,2.0,27.81413197517395,2736.0,2.0,73.0,3.348039388656616
