Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
19.49,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,33.40800857543945,2.8460693359375,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,0.4671194553375244,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1181350.25,1438602619.4713542,0.0193927139043808,102.0,2.0,6330.0,1.0,21.892169952392575,2655.0,2361.0,3.0,63.0,61.0,58.0,69.0,64.0,66.0,90.0,456.0,2.0,31.51275217533112,3196.0,1.0,91.0,3.344732522964477
19.59,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,34.24116516113281,2.9546260833740234,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,0.4671194553375244,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1180854.0,1438602619.4713542,0.0193927139043808,102.0,2.0,6330.0,1.0,21.892169952392575,2655.0,2361.0,3.0,63.0,61.0,58.0,69.0,64.0,66.0,90.0,456.0,2.0,31.51275217533112,3196.0,1.0,91.0,3.344732522964477
19.69,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,33.3644905090332,2.921151638031006,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,0.4671194553375244,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1219598.625,1438602619.4713542,0.0193927139043808,102.0,2.0,6330.0,1.0,21.892169952392575,2655.0,2361.0,3.0,63.0,61.0,58.0,69.0,64.0,66.0,90.0,456.0,2.0,31.51275217533112,3196.0,1.0,91.0,3.344732522964477
19.75,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,33.3644905090332,2.921151638031006,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,0.4671194553375244,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1219598.625,1438602619.4713542,0.0193927139043808,726.5,254.0,10056.0,0.5,10.946084976196287,2655.0,2361.0,3.0,63.0,61.0,58.0,69.0,64.0,66.0,90.0,456.0,2.0,31.51275217533112,3196.0,1.0,80.5,3.344732522964477
19.79,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,34.19587326049805,3.083614587783813,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,0.4671194553375244,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1180376.875,1438602619.4713542,0.0193927139043808,726.5,254.0,10056.0,0.5,10.946084976196287,2655.0,2361.0,3.0,63.0,61.0,58.0,69.0,64.0,66.0,90.0,456.0,2.0,31.51275217533112,3196.0,1.0,80.5,3.344732522964477
19.89,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,33.37388610839844,2.8262622356414795,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,0.4671194553375244,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1181493.125,1438602619.4713542,0.0193927139043808,726.5,254.0,10056.0,0.5,10.946084976196287,2655.0,2361.0,3.0,63.0,61.0,58.0,69.0,64.0,66.0,90.0,456.0,2.0,31.51275217533112,3196.0,1.0,80.5,3.344732522964477
19.99,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,31.32760238647461,2.152928352355957,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,0.4890394806861877,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1936647.375,1438602619.4713542,0.0193927139043808,726.5,254.0,10056.0,0.5,10.946084976196287,2655.0,2361.0,3.0,63.0,61.0,58.0,69.0,64.0,66.0,90.0,456.0,2.0,31.51275217533112,3196.0,1.0,80.5,3.344732522964477
20.09,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,25.19641494750977,0.2911479771137237,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,42.216007232666016,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,4262443.5,1438602619.4713542,0.0193927139043808,726.5,254.0,10056.0,0.5,10.946084976196287,2655.0,2361.0,3.0,63.0,61.0,58.0,69.0,64.0,66.0,90.0,456.0,2.0,31.51275217533112,3196.0,1.0,80.5,3.344732522964477
20.2,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,23.382301330566406,0.5357680916786194,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,21.842159271240234,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,4300051.0,1438602619.4713542,0.0193927139043808,726.5,254.0,10056.0,0.5,10.946084976196287,2655.0,2361.0,3.0,63.0,61.0,58.0,69.0,64.0,66.0,90.0,456.0,2.0,31.51275217533112,3196.0,1.0,80.5,3.344732522964477
20.27,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,23.382301330566406,0.5357680916786194,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,21.842159271240234,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,4300051.0,1438602619.4713542,0.0294096898287534,102.0,2.0,6330.0,1.0,10.946084976196287,2655.0,2361.0,3.0,63.0,61.0,58.0,69.0,64.0,66.0,90.0,456.0,2.0,31.51275217533112,3196.0,1.0,2.0,3.344732522964477
20.3,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.142720222473145,0.8248448371887207,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,62.13359832763672,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1106185.25,1438602619.4713542,0.0294096898287534,102.0,2.0,6330.0,1.0,10.946084976196287,2655.0,2361.0,3.0,63.0,61.0,58.0,69.0,64.0,66.0,90.0,456.0,2.0,31.51275217533112,3196.0,1.0,2.0,3.344732522964477
20.4,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.103522300720215,0.622113049030304,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,77.68928527832031,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1182700.375,1438602619.4713542,0.0294096898287534,102.0,2.0,6330.0,1.0,10.946084976196287,2655.0,2361.0,3.0,63.0,61.0,58.0,69.0,64.0,66.0,90.0,456.0,2.0,31.51275217533112,3196.0,1.0,2.0,3.344732522964477
20.5,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.11967658996582,0.6855885982513428,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,76.64421844482422,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1202546.875,1438602619.4713542,0.0294096898287534,102.0,2.0,6330.0,1.0,10.946084976196287,2655.0,2361.0,3.0,63.0,61.0,58.0,69.0,64.0,66.0,90.0,456.0,2.0,31.51275217533112,3196.0,1.0,2.0,3.344732522964477
20.6,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.134316444396973,0.6562866568565369,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,28.39238929748535,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1243377.75,1438602619.4713542,0.0294096898287534,102.0,2.0,6330.0,1.0,10.946084976196287,2655.0,2361.0,3.0,63.0,61.0,58.0,69.0,64.0,66.0,90.0,456.0,2.0,31.51275217533112,3196.0,1.0,2.0,3.344732522964477
20.61,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.134316444396973,0.6562866568565369,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,28.39238929748535,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1243377.75,1438602619.4713542,0.0294096898287534,1443.0,948.0,14127.0,1.0,10.946084976196287,2191.0,2361.0,3.0,80.0,79.0,82.0,33.0,33.0,52.0,72.0,456.0,2.0,33.59576165676117,3196.0,1.0,82.0,3.359602928161621
20.68,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.134316444396973,0.6562866568565369,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,28.39238929748535,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1243377.75,1438602619.4713542,0.0294096898287534,1205.0,459.0,12264.0,1.0,10.946084976196287,2191.0,2361.0,3.0,80.0,79.0,82.0,33.0,33.0,52.0,72.0,456.0,2.0,33.59576165676117,3196.0,1.0,70.0,3.359602928161621
20.7,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.141257286071777,0.6341219544410706,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,49.51872253417969,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1172116.5,1438602619.4713542,0.0294096898287534,1205.0,459.0,12264.0,1.0,10.946084976196287,2191.0,2361.0,3.0,80.0,79.0,82.0,33.0,33.0,52.0,72.0,456.0,2.0,33.59576165676117,3196.0,1.0,70.0,3.359602928161621
20.77,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.141257286071777,0.6341219544410706,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,49.51872253417969,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1172116.5,1438602619.4713542,0.0294096898287534,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,80.0,79.0,82.0,33.0,33.0,52.0,72.0,456.0,2.0,33.59576165676117,3196.0,1.0,91.0,3.359602928161621
20.8,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.072168350219727,0.5857269167900085,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,50.76408767700195,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1195863.25,1438602619.4713542,0.0294096898287534,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,80.0,79.0,82.0,33.0,33.0,52.0,72.0,456.0,2.0,33.59576165676117,3196.0,1.0,91.0,3.359602928161621
20.9,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.098918914794922,0.5880609154701233,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,38.4818000793457,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1201446.0,1438602619.4713542,0.0294096898287534,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,80.0,79.0,82.0,33.0,33.0,52.0,72.0,456.0,2.0,33.59576165676117,3196.0,1.0,91.0,3.359602928161621
21.0,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.019526481628418,0.6584651470184326,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,53.69427490234375,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1261656.25,1438602619.4713542,0.0294096898287534,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,80.0,79.0,82.0,33.0,33.0,52.0,72.0,456.0,2.0,33.59576165676117,3196.0,1.0,91.0,3.359602928161621
21.1,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.075775146484375,0.9122875332832336,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,45.44163131713867,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,2146714.5,1438602619.4713542,0.0294096898287534,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,80.0,79.0,82.0,33.0,33.0,52.0,72.0,456.0,2.0,33.59576165676117,3196.0,1.0,91.0,3.359602928161621
21.2,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.014471054077148,0.5575669407844543,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,54.11244583129883,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1115375.875,1438602619.4713542,0.0294096898287534,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,80.0,79.0,82.0,33.0,33.0,52.0,72.0,456.0,2.0,33.59576165676117,3196.0,1.0,91.0,3.359602928161621
21.26,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.014471054077148,0.5575669407844543,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,54.11244583129883,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1115375.875,1438602619.4713542,3.353011131286621,102.0,2.0,6330.0,1.0,21.892169952392575,2191.0,2361.0,3.0,80.0,79.0,82.0,33.0,33.0,52.0,72.0,456.0,2.0,33.59576165676117,3196.0,1.0,4.0,3.359602928161621
21.3,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.069672584533691,0.2649238407611847,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,53.21039581298828,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1110495.625,1438602619.4713542,3.353011131286621,102.0,2.0,6330.0,1.0,21.892169952392575,2191.0,2361.0,3.0,80.0,79.0,82.0,33.0,33.0,52.0,72.0,456.0,2.0,33.59576165676117,3196.0,1.0,4.0,3.359602928161621
21.4,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.120468139648438,0.3135714828968048,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,55.052978515625,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1192237.0,1438602619.4713542,3.353011131286621,102.0,2.0,6330.0,1.0,21.892169952392575,2191.0,2361.0,3.0,80.0,79.0,82.0,33.0,33.0,52.0,72.0,456.0,2.0,33.59576165676117,3196.0,1.0,4.0,3.359602928161621
21.5,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.018924713134766,0.2887770235538482,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,69.72079467773438,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1185220.5,1438602619.4713542,3.353011131286621,102.0,2.0,6330.0,1.0,21.892169952392575,2191.0,2361.0,3.0,80.0,79.0,82.0,33.0,33.0,52.0,72.0,456.0,2.0,33.59576165676117,3196.0,1.0,4.0,3.359602928161621
